"date","Rt_lower","Rt_upper","Rt"
2021-03-09,0.949720670391061,1.22905027932961,1.08828186219739
2021-03-08,0.959302325581395,1.25,1.10450751937985
2021-03-07,0.968503937007874,1.32283464566929,1.1428624671916
2021-03-06,1.00699300699301,1.33566433566434,1.16958358974359
2021-03-05,0.993103448275862,1.31724137931034,1.15527508045977
2021-03-04,0.979020979020979,1.3006993006993,1.13939743589744
2021-03-03,0.955752212389381,1.32743362831858,1.13762997050147
2021-03-02,0.971830985915493,1.29577464788732,1.13341892018779
2021-03-01,0.956521739130435,1.28260869565217,1.11827792270531
2021-02-28,0.959016393442623,1.31147540983607,1.13110923497268
2021-02-27,0.973451327433628,1.34513274336283,1.1580817699115
2021-02-26,0.991452991452991,1.35042735042735,1.1700433048433
2021-02-25,1.00769230769231,1.34615384615385,1.1730798974359
2021-02-24,0.977011494252874,1.41379310344828,1.19287118773946
2021-02-23,1.03636363636364,1.41818181818182,1.22387345454545
2021-02-22,1.02884615384615,1.42307692307692,1.22634961538462
2021-02-21,1.03409090909091,1.46590909090909,1.2437628030303
2021-02-20,1.02597402597403,1.50649350649351,1.26222155844156
2021-02-19,1,1.5,1.2465512745098
2021-02-18,0.974025974025974,1.42857142857143,1.19100311688312
2021-02-17,0.916666666666667,1.33333333333333,1.12044531746032
2021-02-16,0.859154929577465,1.30985915492958,1.07486751173709
2021-02-15,0.878787878787879,1.24242424242424,1.05656841750842
2021-02-14,0.816666666666667,1.3,1.05239822222222
2021-02-13,0.864197530864197,1.28395061728395,1.06752518518519
2021-02-12,0.815384615384615,1.29230769230769,1.04679979487179
2021-02-11,0.822784810126582,1.22784810126582,1.02133341772152
2021-02-10,0.79746835443038,1.20253164556962,0.990661772151899
2021-02-09,0.773333333333333,1.18666666666667,0.9764848
2021-02-08,0.777777777777778,1.17283950617284,0.969373086419753
2021-02-07,0.709090909090909,1.2,0.954302909090909
2021-02-06,0.723684210526316,1.13157894736842,0.922692280701754
2021-02-05,0.689655172413793,1.04597701149425,0.864750114942529
2021-02-04,0.666666666666667,0.98989898989899,0.825350841750842
2021-02-03,0.678571428571429,0.982142857142857,0.826616547619048
2021-02-02,0.688888888888889,1.04444444444444,0.863514148148148
2021-02-01,0.739583333333333,1.09375,0.909939930555556
2021-01-31,0.734939759036145,1.12048192771084,0.923552931726908
2021-01-30,0.705128205128205,1.11538461538462,0.906912051282051
2021-01-29,0.700934579439252,1.02803738317757,0.86282230529595
2021-01-28,0.676691729323308,0.962406015037594,0.816008370927318
2021-01-27,0.654867256637168,0.973451327433628,0.810992861356932
2021-01-26,0.698412698412698,1,0.84484291005291
2021-01-25,0.727272727272727,1.02272727272727,0.875665454545455
2021-01-24,0.743589743589744,1.06837606837607,0.902537948717949
2021-01-23,0.732558139534884,1.11627906976744,0.915321937984496
2021-01-22,0.735042735042735,1.05128205128205,0.88945698005698
